user_id,treatment,purchase
74603,1,0
34316,0,0
18220,1,0
48160,1,0
16034,1,0
43019,1,0
12471,1,0
94429,1,0
45750,0,0
62851,1,0
92184,1,0
67079,1,0
43322,1,0
46433,0,0
96739,1,0
67335,1,0
29565,1,0
96816,1,0
83580,1,0
54337,1,0
51464,1,0
60100,1,0
77425,1,0
49701,1,1
53240,1,0
83422,1,0
71467,1,1
31026,1,0
15509,1,0
28028,1,0
90303,1,1
78185,1,1
93508,1,0
57375,0,0
16511,1,0
66119,1,0
61275,1,0
85624,1,0
76878,0,0
59824,1,1
71613,1,0
32359,1,0
45361,0,0
90773,1,0
78632,1,0
74967,1,0
39813,1,0
99783,1,0
69043,0,0
10584,1,0
48842,1,0
61150,1,0
26507,1,0
87623,1,0
55498,1,0
86697,1,0
93570,0,0
92006,1,0
34444,0,0
64643,1,0
39932,0,0
55057,1,1
53753,0,0
38609,1,0
23933,1,0
25407,1,0
48478,1,0
71722,1,0
38006,1,0
23107,1,0
61771,1,0
30213,1,0
49610,1,0
54156,1,0
96055,1,0
75767,1,0
86082,1,1
74918,0,0
41877,1,1
90432,1,0
57142,1,0
45704,1,0
15623,1,0
63889,1,0
55211,1,0
90472,1,0
84333,1,0
63289,0,0
64336,1,0
33609,1,1
89129,1,0
36311,1,0
57890,0,0
10972,1,0
39997,0,0
65422,0,0
68956,0,0
58773,1,0
29240,1,0
56703,0,0
40613,1,0
72316,1,0
12773,1,1
34265,1,0
19893,1,0
63140,1,0
94786,1,0
80381,1,0
32563,1,0
82551,1,0
35606,1,0
87599,1,0
85180,1,0
37105,1,0
93417,1,0
41680,1,0
16687,0,0
52775,1,0
30653,1,0
48231,1,0
79837,1,0
20786,1,1
81285,1,0
28156,0,0
95674,1,0
70037,0,0
32134,1,1
89433,1,0
53051,1,0
69304,0,0
61133,1,0
15352,1,0
74641,1,0
73708,1,0
93003,1,0
77882,1,0
41318,1,0
39777,1,0
49889,1,0
50934,0,0
14771,1,0
51177,1,0
69844,1,0
55463,1,0
83702,1,0
83203,0,0
58485,1,0
44256,1,0
82740,1,1
27404,1,0
67966,1,0
31997,0,0
68759,1,0
70064,1,1
35783,1,0
53535,1,0
25719,1,0
61417,1,1
76629,1,0
22396,1,0
13429,1,0
28231,1,0
53623,1,0
56382,1,0
48670,1,0
26650,0,0
37697,1,0
79592,0,0
29225,1,0
74714,1,0
66658,1,1
88070,0,0
27034,1,0
64793,1,0
91124,1,0
44900,1,0
60850,1,0
41604,1,0
81690,1,1
44478,1,0
52930,1,0
30954,1,0
85562,0,0
49799,1,0
77013,1,1
52062,1,0
28500,1,0
61312,1,0
18413,1,1
85405,0,0
37289,1,0
36606,0,0
24886,1,0
36411,1,0
56853,1,0
57126,1,0
33072,1,0
63777,1,0
54405,1,0
85174,0,0
77877,1,1
82306,1,0
27503,1,0
50562,1,0
25376,1,0
27153,1,0
35406,1,0
15173,1,0
83596,1,1
68478,1,0
85164,0,0
73339,0,0
65851,0,0
61463,1,0
45057,1,0
27475,1,1
67881,1,0
21185,1,0
31489,0,0
10567,1,0
91462,1,0
57248,1,1
10251,1,0
60193,1,0
56806,1,0
16957,0,0
14288,1,0
17601,0,0
43958,1,0
53145,1,0
57115,1,0
83871,1,0
86958,1,0
11464,1,0
44134,1,1
92478,0,0
52705,0,0
49568,1,0
41874,1,0
52635,0,0
94051,1,0
19263,1,0
73711,1,0
35274,1,0
17179,0,0
98522,1,0
71627,0,0
56407,1,0
48060,1,0
27839,1,0
27968,1,0
72974,1,0
39962,0,0
94974,1,0
18035,1,0
79576,1,0
67081,0,0
94159,1,0
83082,0,0
62528,1,0
21179,1,0
79397,1,1
89170,1,0
46806,1,0
33924,1,0
98631,1,1
57316,0,0
34651,1,0
83026,0,0
84300,1,1
81753,1,0
56833,1,0
82627,1,0
35833,1,1
43614,1,0
22672,1,0
65188,0,0
66143,1,0
24987,1,0
45375,1,0
78545,0,0
44225,1,0
43987,0,0
68762,1,0
64530,1,0
73267,1,0
43611,1,0
76023,0,0
10294,1,0
33957,1,0
35977,1,0
83476,0,0
28387,1,0
29081,1,0
47596,1,0
86457,1,0
84124,0,0
81126,1,0
17250,1,0
74426,1,1
18752,0,0
39142,0,0
70216,1,0
27353,1,0
91004,1,0
10305,1,0
78026,1,0
30375,1,0
82463,1,0
98901,1,0
70900,1,0
86400,1,0
90695,1,0
58422,1,0
13773,1,1
65068,1,0
24167,1,0
94551,0,0
14710,1,0
31367,1,0
60136,1,0
23233,1,0
92570,1,1
93658,1,0
31566,1,0
17568,1,0
56915,1,0
53915,1,0
28056,1,0
56182,1,0
80281,0,0
52725,1,0
81984,1,0
87699,1,0
24307,1,0
71476,1,1
12589,1,1
31445,1,0
24917,1,1
73485,1,0
48913,1,0
98696,1,0
66809,1,0
88022,1,0
63394,1,0
62443,1,0
56690,0,0
63414,1,0
36336,1,1
10858,0,0
21317,0,0
84609,1,0
28652,1,0
91739,1,0
16216,1,0
37886,1,1
50760,1,1
16313,1,0
96326,1,0
86330,1,0
87078,1,0
11341,1,1
39862,1,0
93037,1,0
91253,0,0
84786,1,0
37851,1,1
59837,1,0
91657,0,0
57210,1,1
71577,1,0
65187,1,0
97228,1,0
30564,1,0
39758,1,0
54739,1,1
32345,0,0
78486,1,0
33579,1,0
33203,1,0
44713,1,0
33044,1,0
57427,1,0
85578,1,0
97992,0,0
48941,1,1
97063,1,0
33618,0,0
93096,1,0
35304,1,0
50030,1,0
49903,1,0
22938,1,0
32437,1,0
31844,1,0
58786,1,0
10274,1,0
70786,1,0
27424,1,0
87870,0,0
23667,1,0
50375,1,0
45639,1,0
60364,1,0
54358,1,1
59534,1,0
67314,1,0
39671,0,0
51696,1,0
33303,1,0
75848,1,0
42073,1,0
94147,1,0
17910,1,0
10473,0,0
44025,0,0
16730,1,0
61927,1,1
56705,0,0
17692,1,0
13199,1,0
52823,1,0
86984,1,0
39507,1,0
77112,1,0
49183,1,0
99556,1,0
61738,0,0
43275,1,0
84757,1,0
72537,1,0
34794,1,0
60980,1,0
76461,1,0
41650,1,1
49262,1,0
49229,1,1
52407,1,1
56723,1,0
79287,1,0
39679,1,0
34055,1,0
43281,0,0
29282,1,0
89604,1,0
41545,1,0
40467,1,0
41991,1,0
17047,1,0
82332,1,0
23044,0,0
25572,0,0
50361,1,0
61024,0,0
55260,1,0
27121,1,0
73206,1,0
44760,0,0
38747,1,0
13525,1,0
48016,1,0
44655,0,0
88288,0,0
45068,0,0
71354,1,0
41331,1,0
15932,0,0
66937,0,0
36060,1,0
45253,1,1
81337,1,1
50499,1,0
87871,1,0
32489,1,0
45781,1,0
51888,1,0
86290,1,0
95708,1,0
54796,1,0
82513,1,0
19714,1,0
82927,1,0
20737,1,0
19769,1,0
22792,0,0
59965,1,0
81931,1,0
26530,1,0
88245,1,0
13262,0,0
25528,0,0
94662,1,0
98598,1,0
38595,1,0
23318,1,0
21866,0,0
14984,1,0
60164,0,0
35131,1,1
17787,0,0
97683,1,0
65575,1,0
96064,1,1
71063,1,1
30302,1,0
66529,1,0
57662,0,0
18812,0,0
68470,1,0
52532,0,0
85053,1,0
10129,1,0
46968,1,0
28937,1,1
14384,0,0
50232,0,0
15423,1,0
34289,1,0
29678,1,0
38556,1,0
71196,1,0
54299,1,0
56091,1,0
59772,0,0
94685,1,0
61767,1,0
86526,1,0
73069,1,1
72732,1,0
41499,1,0
15295,1,0
58942,1,0
11967,1,1
72547,0,0
52956,1,0
15625,0,0
42068,1,0
71623,0,0
76341,0,0
83650,1,0
82748,1,0
76785,1,0
47090,1,0
42875,1,0
32155,1,0
46132,1,0
60038,1,0
56565,1,1
71581,1,0
27833,1,1
15008,1,0
40412,1,0
56744,1,0
38394,1,0
47992,1,0
79492,1,0
98548,0,0
19734,0,0
94833,1,0
20181,0,0
76074,1,0
45655,1,0
98474,1,0
97466,1,0
96699,1,0
65461,1,0
25359,0,0
31545,1,0
11436,1,0
96146,1,1
39748,0,0
79818,1,0
15898,1,0
94900,1,0
79958,0,0
47040,0,0
97551,1,0
20559,1,1
83183,0,0
67422,1,0
49473,1,0
54545,0,0
60745,1,0
29560,1,1
45173,1,0
87529,1,0
12281,0,0
81440,1,0
15529,1,0
81687,1,0
12327,1,0
66407,0,0
38710,1,0
50887,1,0
50164,1,0
39486,1,0
86661,1,1
55743,1,1
81918,1,1
80564,1,0
74726,1,0
98990,0,0
26610,1,0
85409,1,0
77776,0,0
32907,1,0
90296,1,0
12075,0,0
51760,1,1
68535,1,0
63146,1,0
60203,0,0
11579,1,0
68109,1,1
26690,1,0
38213,1,0
23326,1,0
53551,0,0
99539,1,0
22143,1,0
77447,1,1
13320,1,0
14825,1,0
17988,0,0
66194,1,0
90838,0,0
64572,0,0
16308,1,0
16253,0,0
97616,1,0
36728,1,0
11820,1,0
26609,1,0
56026,1,0
92009,1,0
17671,0,0
16580,0,0
27127,0,0
22134,1,0
14070,1,0
62313,1,0
24578,0,0
31160,1,0
88526,1,0
86663,1,0
96271,0,0
24494,0,0
56986,1,0
62425,1,0
91292,1,0
52160,1,1
98452,0,0
77407,1,0
92211,1,0
43762,1,1
42627,0,0
98808,0,0
10293,0,0
88361,1,0
16158,1,0
97208,1,0
78286,1,0
75720,1,0
24961,1,1
29234,0,0
80850,1,0
63657,1,0
54154,1,0
88138,1,0
17278,1,0
78538,1,0
31260,0,0
54048,1,0
65782,1,0
48971,1,0
80557,0,0
58776,1,0
82866,1,0
17351,1,1
23509,1,0
10119,1,0
15140,0,0
36078,0,0
66227,0,0
40420,0,0
84226,0,0
20892,1,0
97403,1,0
74882,1,0
41051,1,1
64531,0,0
47603,1,0
68127,1,0
98373,1,0
73384,1,0
55215,0,0
20764,1,0
30852,1,0
46040,1,0
60318,1,1
43807,1,0
67661,0,0
26412,0,0
13518,1,0
22140,1,0
61916,1,0
42414,1,0
44088,1,0
33039,1,0
92878,1,0
41685,1,0
83795,1,0
96127,1,0
25784,0,0
81055,1,0
48743,1,0
96946,1,0
44824,0,0
31221,1,0
30583,1,0
99260,1,0
93162,0,0
17615,1,0
10650,1,0
35905,1,0
28832,1,1
74637,0,0
25579,1,0
75314,0,0
43808,1,0
68419,1,0
65197,1,0
27186,1,0
54012,0,0
78975,1,0
72386,1,0
60327,0,0
24559,1,1
54711,1,0
97685,0,0
67397,1,0
61425,1,0
37718,0,0
24114,1,0
90759,0,0
11254,1,0
59252,0,0
20770,0,0
23902,1,0
60667,1,0
35533,1,0
76054,1,0
47652,1,1
55714,1,0
93479,1,0
35205,1,0
45683,1,0
52627,1,0
93605,1,1
88544,1,0
44319,1,0
76742,0,0
57996,1,0
38973,1,0
11298,1,0
32638,1,0
21546,1,0
81937,1,0
93981,0,0
28622,1,0
44259,1,1
26043,0,0
69296,1,1
11968,1,0
25391,1,1
48111,1,0
34501,1,0
89545,0,0
23971,1,0
23840,1,0
53846,1,0
66175,1,0
38546,0,0
73836,1,1
46497,1,0
56696,1,0
17459,1,0
17230,1,0
59596,1,0
54393,1,0
69175,1,0
81603,1,0
47481,1,0
42372,1,1
55572,1,0
65638,1,0
91144,1,0
63293,1,0
48754,1,0
73930,1,0
82872,1,0
67645,1,0
77327,0,0
14083,1,0
12965,1,0
99829,1,0
11765,1,1
98231,0,0
48748,1,0
41327,1,1
16391,1,0
41603,1,0
59428,1,0
57496,1,0
28363,1,0
14038,1,1
16243,0,0
77773,1,0
65214,0,0
52376,1,0
56572,1,0
32001,1,0
54146,1,0
34880,1,0
73031,0,0
15115,1,0
99425,0,0
51051,0,0
79043,1,1
62967,1,0
71770,1,0
26499,1,0
56784,1,0
73018,1,0
25546,0,0
92291,1,0
80447,1,0
26834,1,1
99431,1,0
49061,1,0
23429,0,0
25536,0,0
58121,0,0
63266,1,0
36987,0,0
35452,1,0
94691,0,0
