user_id,treatment,purchase
74603,1,0
34316,0,0
18220,0,0
48160,1,0
16034,0,0
43019,1,0
12471,1,0
94429,0,0
45750,0,0
62851,1,0
92184,0,0
67079,1,1
43322,1,0
46433,1,0
96739,1,1
67335,1,0
29565,1,0
96816,0,0
83580,1,0
54337,0,0
51464,0,0
60100,0,0
77425,0,0
49701,1,0
53240,0,0
83422,1,0
71467,0,0
31026,1,0
15509,0,0
28028,0,0
90303,0,0
78185,1,1
93508,0,0
57375,1,1
16511,1,0
66119,1,0
61275,1,0
85624,1,0
76878,1,1
59824,0,0
71613,1,1
32359,1,0
45361,0,0
90773,1,0
78632,1,1
74967,1,0
39813,1,0
99783,0,0
69043,0,0
10584,1,0
48842,1,0
61150,0,0
26507,1,0
87623,1,0
55498,1,0
86697,1,0
93570,1,0
92006,0,0
34444,1,1
64643,1,0
39932,0,0
55057,1,0
53753,0,0
38609,0,0
23933,1,0
25407,0,0
48478,0,0
71722,0,0
38006,1,0
23107,1,0
61771,0,0
30213,0,0
49610,1,0
54156,0,0
96055,1,0
75767,1,0
86082,1,0
74918,1,0
41877,0,0
90432,1,1
57142,0,0
45704,1,0
15623,1,0
63889,1,0
55211,0,0
90472,1,0
84333,0,0
63289,1,0
64336,1,1
33609,1,0
89129,0,0
36311,1,0
57890,0,0
10972,1,0
39997,0,0
65422,0,0
68956,1,1
58773,1,0
29240,1,0
56703,0,0
40613,0,0
72316,0,0
12773,0,0
34265,0,0
19893,0,0
63140,0,0
94786,1,0
80381,1,0
32563,1,0
82551,0,0
35606,1,0
87599,0,0
85180,1,0
37105,0,0
93417,1,0
41680,0,0
16687,1,0
52775,0,0
30653,1,0
48231,0,0
79837,0,0
20786,0,0
81285,0,0
28156,0,0
95674,1,0
70037,0,0
32134,1,0
89433,1,0
53051,1,0
69304,1,0
61133,0,0
15352,1,0
74641,1,1
73708,1,0
93003,0,0
77882,1,0
41318,1,0
39777,0,0
49889,0,0
50934,1,0
14771,1,0
51177,1,0
69844,1,0
55463,0,0
83702,0,0
83203,0,0
58485,1,0
44256,0,0
82740,1,0
27404,1,0
67966,0,0
31997,1,0
68759,1,0
70064,1,0
35783,0,0
53535,0,0
25719,1,1
61417,0,0
76629,0,0
22396,1,0
13429,1,0
28231,0,0
53623,1,0
56382,1,0
48670,0,0
26650,0,0
37697,0,0
79592,0,0
29225,0,0
74714,0,0
66658,1,0
88070,0,0
27034,1,0
64793,0,0
91124,0,0
44900,1,0
60850,0,0
41604,1,0
81690,1,0
44478,0,0
52930,1,0
30954,1,0
85562,0,0
49799,1,0
77013,0,0
52062,0,0
28500,0,0
61312,1,0
18413,1,0
85405,1,0
37289,0,0
36606,1,1
24886,1,0
36411,1,0
56853,1,0
57126,1,0
33072,1,0
63777,1,0
54405,1,0
85174,1,0
77877,1,0
82306,1,0
27503,1,1
50562,0,0
25376,1,0
27153,0,0
35406,0,0
15173,1,0
83596,1,0
68478,0,0
85164,0,0
73339,1,0
65851,1,0
61463,0,0
45057,0,0
27475,1,0
67881,0,0
21185,0,0
31489,1,0
10567,1,0
91462,1,0
57248,1,1
10251,1,0
60193,1,0
56806,1,1
16957,1,0
14288,0,0
17601,1,0
43958,1,0
53145,1,0
57115,1,0
83871,1,0
86958,1,0
11464,1,1
44134,1,0
92478,0,0
52705,0,0
49568,1,1
41874,0,0
52635,1,0
94051,0,0
19263,0,0
73711,0,0
35274,0,0
17179,0,0
98522,1,1
71627,1,0
56407,0,0
48060,1,0
27839,1,0
27968,0,0
72974,0,0
39962,0,0
94974,0,0
18035,1,0
79576,0,0
67081,0,0
94159,0,0
83082,1,0
62528,0,0
21179,0,0
79397,1,0
89170,1,0
46806,1,0
33924,0,0
98631,0,0
57316,1,0
34651,1,0
83026,0,0
84300,1,0
81753,1,0
56833,0,0
82627,1,1
35833,0,0
43614,0,0
22672,0,0
65188,1,1
66143,0,0
24987,0,0
45375,1,1
78545,1,0
44225,1,0
43987,1,0
68762,1,0
64530,1,0
73267,1,0
43611,1,0
76023,1,0
10294,0,0
33957,1,0
35977,1,0
83476,1,0
28387,0,0
29081,0,0
47596,1,0
86457,1,0
84124,1,0
81126,0,0
17250,0,0
74426,1,0
18752,0,0
39142,1,0
70216,0,0
27353,1,0
91004,0,0
10305,1,0
78026,1,0
30375,1,0
82463,0,0
98901,0,0
70900,0,0
86400,1,0
90695,1,0
58422,1,0
13773,1,1
65068,1,1
24167,1,0
94551,1,0
14710,0,0
31367,1,0
60136,0,0
23233,1,0
92570,1,1
93658,0,0
31566,1,0
17568,0,0
56915,1,0
53915,0,0
28056,1,0
56182,0,0
80281,0,0
52725,1,0
81984,0,0
87699,0,0
24307,0,0
71476,0,0
12589,1,0
31445,1,0
24917,0,0
73485,1,0
48913,1,0
98696,1,0
66809,0,0
88022,0,0
63394,0,0
62443,1,0
56690,0,0
63414,1,0
36336,0,0
10858,1,0
21317,1,0
84609,1,0
28652,1,0
91739,0,0
16216,1,0
37886,1,0
50760,0,0
16313,0,0
96326,1,0
86330,1,0
87078,1,0
11341,0,0
39862,1,1
93037,0,0
91253,1,0
84786,1,0
37851,0,0
59837,1,0
91657,1,1
57210,1,0
71577,0,0
65187,1,0
97228,1,0
30564,0,0
39758,1,0
54739,1,0
32345,0,0
78486,1,0
33579,1,0
33203,1,1
44713,1,0
33044,1,0
57427,0,0
85578,0,0
97992,1,0
48941,1,1
97063,0,0
33618,1,0
93096,0,0
35304,1,0
50030,0,0
49903,0,0
22938,1,0
32437,1,0
31844,0,0
58786,0,0
10274,0,0
70786,1,0
27424,1,1
87870,1,0
23667,0,0
50375,1,0
45639,1,0
60364,1,0
54358,1,0
59534,1,0
67314,1,0
39671,0,0
51696,1,0
33303,1,0
75848,0,0
42073,1,0
94147,0,0
17910,1,0
10473,1,0
44025,1,0
16730,1,0
61927,1,0
56705,0,0
17692,0,0
13199,0,0
52823,0,0
86984,1,0
39507,0,0
77112,1,0
49183,1,0
99556,1,0
61738,1,0
43275,0,0
84757,1,0
72537,0,0
34794,1,0
60980,0,0
76461,1,1
41650,1,0
49262,0,0
49229,1,0
52407,1,0
56723,1,0
79287,1,0
39679,1,0
34055,1,1
43281,0,0
29282,0,0
89604,1,1
41545,1,1
40467,0,0
41991,0,0
17047,1,0
82332,0,0
23044,1,0
25572,1,0
50361,1,0
61024,1,1
55260,0,0
27121,1,0
73206,1,0
44760,0,0
38747,1,0
13525,1,0
48016,0,0
44655,1,0
88288,0,0
45068,1,0
71354,0,0
41331,0,0
15932,0,0
66937,0,0
36060,1,0
45253,1,0
81337,1,1
50499,1,0
87871,0,0
32489,1,0
45781,1,0
51888,1,0
86290,1,1
95708,1,0
54796,0,0
82513,1,0
19714,1,0
82927,0,0
20737,1,0
19769,1,0
22792,1,1
59965,0,0
81931,1,0
26530,1,0
88245,1,0
13262,1,0
25528,0,0
94662,1,1
98598,1,0
38595,0,0
23318,1,0
21866,1,0
14984,0,0
60164,0,0
35131,0,0
17787,0,0
97683,1,0
65575,0,0
96064,1,0
71063,1,0
30302,0,0
66529,1,0
57662,0,0
18812,0,0
68470,1,0
52532,0,0
85053,1,0
10129,0,0
46968,1,0
28937,1,0
14384,1,0
50232,1,0
15423,0,0
34289,0,0
29678,0,0
38556,1,0
71196,1,0
54299,0,0
56091,1,0
59772,1,0
94685,0,0
61767,0,0
86526,1,0
73069,1,0
72732,0,0
41499,1,0
15295,1,0
58942,1,0
11967,0,0
72547,0,0
52956,0,0
15625,1,0
42068,1,0
71623,1,0
76341,1,0
83650,1,0
82748,1,0
76785,1,0
47090,0,0
42875,1,0
32155,0,0
46132,1,0
60038,0,0
56565,1,0
71581,0,0
27833,0,0
15008,1,0
40412,0,0
56744,1,0
38394,1,0
47992,0,0
79492,0,0
98548,0,0
19734,0,0
94833,1,0
20181,0,0
76074,1,0
45655,0,0
98474,0,0
97466,1,0
96699,0,0
65461,0,0
25359,1,0
31545,1,0
11436,1,0
96146,1,0
39748,1,0
79818,0,0
15898,0,0
94900,1,0
79958,1,0
47040,0,0
97551,0,0
20559,0,0
83183,0,0
67422,0,0
49473,1,0
54545,1,0
60745,0,0
29560,0,0
45173,1,0
87529,0,0
12281,0,0
81440,1,0
15529,1,0
81687,1,0
12327,0,0
66407,0,0
38710,1,0
50887,0,0
50164,1,0
39486,0,0
86661,1,0
55743,0,0
81918,1,0
80564,0,0
74726,0,0
98990,1,1
26610,1,0
85409,1,0
77776,1,0
32907,0,0
90296,1,0
12075,1,0
51760,1,0
68535,1,0
63146,1,0
60203,0,0
11579,0,0
68109,1,0
26690,1,1
38213,0,0
23326,1,0
53551,0,0
99539,1,0
22143,1,0
77447,1,0
13320,1,0
14825,1,0
17988,1,0
66194,1,0
90838,1,0
64572,1,0
16308,0,0
16253,1,0
97616,0,0
36728,1,0
11820,1,0
26609,0,0
56026,1,0
92009,0,0
17671,0,0
16580,1,1
27127,1,0
22134,1,0
14070,0,0
62313,1,0
24578,0,0
31160,1,0
88526,1,0
86663,1,0
96271,1,0
24494,1,0
56986,0,0
62425,1,0
91292,0,0
52160,1,0
98452,1,0
77407,0,0
92211,1,0
43762,0,0
42627,0,0
98808,0,0
10293,0,0
88361,0,0
16158,1,0
97208,1,0
78286,1,0
75720,0,0
24961,1,0
29234,1,0
80850,1,0
63657,1,0
54154,1,1
88138,0,0
17278,1,0
78538,0,0
31260,1,0
54048,1,0
65782,0,0
48971,1,0
80557,1,0
58776,0,0
82866,1,0
17351,0,0
23509,1,0
10119,1,0
15140,1,0
36078,1,0
66227,0,0
40420,1,0
84226,0,0
20892,0,0
97403,1,0
74882,1,0
41051,0,0
64531,0,0
47603,1,0
68127,1,0
98373,0,0
73384,0,0
55215,1,1
20764,1,0
30852,1,1
46040,0,0
60318,1,0
43807,1,0
67661,1,1
26412,1,1
13518,1,0
22140,1,0
61916,0,0
42414,1,0
44088,1,0
33039,1,0
92878,1,0
41685,0,0
83795,0,0
96127,1,0
25784,1,0
81055,0,0
48743,0,0
96946,1,0
44824,1,0
31221,0,0
30583,1,1
99260,0,0
93162,1,0
17615,0,0
10650,0,0
35905,1,0
28832,0,0
74637,1,0
25579,1,0
75314,0,0
43808,1,0
68419,0,0
65197,0,0
27186,1,0
54012,1,0
78975,1,0
72386,1,0
60327,0,0
24559,0,0
54711,0,0
97685,1,0
67397,1,0
61425,0,0
37718,1,0
24114,0,0
90759,0,0
11254,1,1
59252,1,0
20770,0,0
23902,0,0
60667,0,0
35533,0,0
76054,1,0
47652,1,0
55714,1,1
93479,0,0
35205,0,0
45683,1,0
52627,1,0
93605,1,1
88544,0,0
44319,0,0
76742,1,0
57996,1,0
38973,0,0
11298,0,0
32638,0,0
21546,0,0
81937,0,0
93981,1,0
28622,1,0
44259,1,0
26043,0,0
69296,1,0
11968,1,0
25391,0,0
48111,1,0
34501,0,0
89545,0,0
23971,1,0
23840,0,0
53846,1,0
66175,1,0
38546,1,0
73836,1,0
46497,1,1
56696,0,0
17459,0,0
17230,0,0
59596,0,0
54393,1,0
69175,1,0
81603,1,0
47481,0,0
42372,0,0
55572,1,0
65638,1,0
91144,0,0
63293,1,0
48754,1,0
73930,0,0
82872,1,0
67645,1,0
77327,0,0
14083,1,0
12965,0,0
99829,1,0
11765,1,0
98231,0,0
48748,1,0
41327,1,0
16391,1,0
41603,0,0
59428,1,0
57496,1,0
28363,1,0
14038,1,0
16243,1,0
77773,0,0
65214,0,0
52376,1,0
56572,0,0
32001,1,0
54146,1,0
34880,0,0
73031,1,0
15115,0,0
99425,0,0
51051,0,0
79043,0,0
62967,1,0
71770,0,0
26499,1,1
56784,1,0
73018,1,0
25546,0,0
92291,0,0
80447,0,0
26834,1,0
99431,1,0
49061,1,0
23429,1,0
25536,1,0
58121,1,0
63266,1,1
36987,0,0
35452,1,0
94691,1,0
