user_id,ttime,email_status
18449,2020-11-22 10:22:35,ok_read
33443,2020-11-16 01:00:00,ok_delivered
99745,2020-11-16 01:00:00,ok_delivered
26992,2020-11-16 01:00:00,ok_delivered
76651,2020-11-17 08:51:48,ok_link_visited
13068,2020-11-16 01:00:00,ok_delivered
27601,2020-11-16 01:00:00,ok_delivered
83345,2020-11-16 01:00:00,ok_delivered
90960,2020-11-16 01:00:00,ok_delivered
83012,2020-11-16 01:00:00,ok_delivered
60478,2020-11-16 01:00:00,ok_delivered
83048,2020-11-16 01:00:00,ok_delivered
46173,2020-11-16 01:00:00,ok_delivered
48559,2020-11-16 01:00:00,ok_delivered
31008,2020-11-17 09:36:19,ok_read
35554,2020-11-16 01:00:00,ok_delivered
30825,2020-11-16 01:00:00,ok_delivered
54002,2020-11-16 01:00:00,ok_delivered
95934,2020-11-16 01:00:00,ok_delivered
63483,2020-11-16 01:00:00,ok_delivered
74767,2020-11-19 09:08:59,ok_read
23925,2020-11-17 01:12:37,ok_read
96533,2020-11-16 19:41:14,ok_read
96695,2020-11-16 01:00:00,ok_delivered
87597,2020-11-16 01:00:00,ok_delivered
65992,2020-11-16 01:00:00,ok_delivered
34787,2020-11-16 01:00:00,ok_read
44518,2020-11-16 01:00:00,ok_read
84015,2020-11-16 01:00:00,ok_read
46348,2020-11-16 01:00:00,ok_read
17638,2020-11-16 01:00:00,ok_delivered
76345,2020-11-22 10:21:22,ok_read
26213,2020-11-16 01:00:00,ok_delivered
95343,2020-11-16 01:00:00,ok_read
80125,2020-11-16 01:00:00,ok_delivered
40362,2020-11-16 01:00:00,ok_delivered
86811,2020-11-16 01:00:00,ok_delivered
55583,2020-11-16 01:00:00,ok_delivered
43258,2020-11-16 01:00:00,ok_delivered
33647,2020-11-16 01:00:00,ok_delivered
24587,2020-11-16 01:00:00,ok_delivered
45500,2020-11-16 01:00:00,ok_delivered
44012,2020-11-19 05:29:48,ok_read
87923,2020-11-16 01:00:00,ok_delivered
68939,2020-11-16 01:00:00,ok_delivered
18482,2020-11-16 11:59:59,ok_read
60320,2020-11-16 01:00:00,ok_delivered
52868,2020-11-16 01:00:00,ok_delivered
32967,2020-11-16 01:00:00,ok_delivered
12231,2020-11-16 01:00:00,ok_delivered
13904,2020-11-20 11:53:40,ok_read
79515,2020-11-16 01:00:00,ok_delivered
28676,2020-11-16 18:57:22,ok_read
97936,2020-11-16 01:00:00,ok_delivered
15071,2020-11-16 01:00:00,ok_read
32747,2020-11-16 01:00:00,ok_delivered
94121,2020-11-16 01:00:00,ok_delivered
47374,2020-11-16 01:00:00,ok_delivered
63418,2020-11-16 01:00:00,ok_delivered
83715,2020-11-16 01:00:00,ok_read
94069,2020-11-16 01:00:00,ok_delivered
85167,2020-11-16 01:00:00,ok_delivered
86566,2020-11-16 12:25:50,ok_read
86492,2020-11-16 01:00:00,ok_delivered
15044,2020-11-16 01:00:00,ok_delivered
80590,2020-11-16 01:00:00,ok_delivered
93885,2020-11-16 01:00:00,ok_delivered
59366,2020-11-16 01:00:00,ok_delivered
74734,2020-11-16 09:36:49,ok_read
20061,2020-11-16 01:00:00,ok_delivered
29292,2020-11-16 01:00:00,ok_delivered
36115,2020-11-16 01:00:00,ok_delivered
27875,2020-11-16 01:00:00,ok_delivered
79578,2020-11-16 01:00:00,ok_delivered
15915,2020-11-16 01:00:00,ok_delivered
14846,2020-11-16 01:00:00,ok_delivered
12837,2020-11-16 01:00:00,ok_delivered
65633,2020-11-16 01:00:00,ok_delivered
10674,2020-11-16 17:29:47,ok_read
13554,2020-11-16 01:00:00,ok_delivered
88364,2020-11-16 01:00:00,ok_delivered
44095,2020-11-16 01:00:00,ok_delivered
52314,2020-11-16 01:00:00,ok_delivered
73397,2020-11-16 01:00:00,ok_delivered
87096,2020-11-17 10:47:46,ok_read
94929,2020-11-16 01:00:00,ok_read
10851,2020-11-16 01:00:00,ok_delivered
59588,2020-11-16 01:00:00,ok_delivered
59095,2020-11-22 06:54:02,ok_read
41381,2020-11-16 01:00:00,ok_read
25775,2020-11-16 01:00:00,ok_delivered
41296,2020-11-16 01:00:00,ok_delivered
35161,2020-11-16 01:00:00,ok_delivered
96458,2020-11-16 01:00:00,ok_delivered
18083,2020-11-16 01:00:00,ok_delivered
86659,2020-11-16 01:00:00,ok_delivered
17824,2020-11-16 01:00:00,ok_delivered
67268,2020-11-16 01:00:00,ok_delivered
24444,2020-11-16 01:00:00,ok_delivered
31871,2020-11-16 01:00:00,ok_delivered
85783,2020-11-16 01:00:00,ok_delivered
43578,2020-11-16 01:00:00,ok_delivered
50565,2020-11-16 01:00:00,ok_delivered
53724,2020-11-16 01:00:00,ok_delivered
36304,2020-11-16 01:00:00,ok_delivered
98358,2020-11-16 01:00:00,ok_delivered
47446,2020-11-21 09:09:42,ok_read
74803,2020-11-16 01:00:00,ok_delivered
31155,2020-11-19 17:58:43,ok_read
24383,2020-11-16 01:00:00,ok_read
25369,2020-11-16 01:00:00,ok_delivered
24317,2020-11-16 01:00:00,ok_delivered
70252,2020-11-16 01:00:00,ok_delivered
77345,2020-11-16 01:00:00,ok_delivered
87622,2020-11-16 01:00:00,ok_delivered
15078,2020-11-16 01:00:00,ok_delivered
74313,2020-11-16 01:00:00,ok_delivered
67830,2020-11-16 01:00:00,ok_delivered
12690,2020-11-16 01:00:00,ok_delivered
92162,2020-11-16 01:00:00,ok_delivered
10793,2020-11-16 01:00:00,ok_delivered
14926,2020-11-16 01:00:00,ok_delivered
40460,2020-11-16 01:00:00,ok_delivered
27422,2020-11-16 01:00:00,ok_delivered
89482,2020-11-16 01:00:00,ok_delivered
66229,2020-11-16 01:00:00,ok_delivered
44411,2020-11-16 01:00:00,ok_delivered
94605,2020-11-16 01:00:00,ok_delivered
30669,2020-11-16 01:00:00,ok_delivered
77425,2020-11-16 01:00:00,ok_delivered
62875,2020-11-16 01:00:00,ok_delivered
30195,2020-11-16 01:00:00,ok_delivered
69065,2020-11-16 01:00:00,ok_delivered
41895,2020-11-16 01:00:00,ok_delivered
56378,2020-11-16 01:00:00,ok_delivered
86470,2020-11-16 01:00:00,ok_delivered
92092,2020-11-16 01:00:00,ok_delivered
36077,2020-11-16 01:00:00,ok_delivered
57793,2020-11-16 01:00:00,ok_delivered
63303,2020-11-16 01:00:00,ok_delivered
84606,2020-11-16 01:00:00,ok_delivered
34031,2020-11-16 23:28:46,ok_read
38220,2020-11-16 01:00:00,ok_delivered
76050,2020-11-16 01:00:00,ok_delivered
90693,2020-11-16 01:00:00,ok_delivered
45094,2020-11-16 01:00:00,ok_delivered
50258,2020-11-16 01:00:00,ok_delivered
51924,2020-11-16 01:00:00,ok_delivered
60975,2020-11-16 01:00:00,ok_delivered
77044,2020-11-16 01:00:00,ok_delivered
59350,2020-11-16 01:00:00,ok_delivered
18420,2020-11-19 10:29:51,ok_link_visited
47544,2020-11-16 01:00:00,ok_delivered
57187,2020-11-16 01:00:00,ok_delivered
14740,2020-11-16 01:00:00,ok_delivered
28264,2020-11-16 01:00:00,ok_delivered
94920,2020-11-19 19:07:26,ok_read
55058,2020-11-16 01:00:00,ok_delivered
91579,2020-11-16 01:00:00,ok_delivered
85637,2020-11-16 01:00:00,ok_delivered
35020,2020-11-16 01:00:00,ok_delivered
47395,2020-11-16 01:00:00,ok_delivered
22783,2020-11-16 01:00:00,ok_delivered
19762,2020-11-17 11:28:03,ok_read
79950,2020-11-16 01:00:00,ok_delivered
63567,2020-11-16 01:00:00,ok_delivered
22171,2020-11-16 01:00:00,ok_delivered
19419,2020-11-16 01:00:00,ok_delivered
81538,2020-11-16 01:00:00,ok_delivered
75899,2020-11-16 01:00:00,ok_delivered
33271,2020-11-16 01:00:00,ok_delivered
11330,2020-11-16 01:00:00,ok_delivered
10450,2020-11-16 01:00:00,ok_delivered
85954,2020-11-16 01:00:00,ok_delivered
18595,2020-11-16 01:00:00,ok_delivered
22269,2020-11-16 01:00:00,ok_delivered
15591,2020-11-16 01:00:00,ok_delivered
41121,2020-11-19 21:40:09,ok_read
72593,2020-11-16 01:00:00,ok_link_visited
39449,2020-11-16 01:00:00,ok_delivered
25784,2020-11-17 15:50:44,ok_read
94094,2020-11-16 01:00:00,ok_delivered
91032,2020-11-16 01:00:00,ok_delivered
12290,2020-11-17 17:44:51,ok_link_visited
80962,2020-11-16 01:00:00,ok_delivered
34546,2020-11-16 01:00:00,ok_delivered
38868,2020-11-16 01:00:00,ok_delivered
95586,2020-11-16 01:00:00,ok_delivered
42778,2020-11-16 01:00:00,ok_read
40800,2020-11-16 01:00:00,ok_delivered
74022,2020-11-16 01:00:00,ok_delivered
37460,2020-11-16 01:00:00,ok_delivered
15093,2020-11-17 16:11:33,ok_read
10827,2020-11-19 19:34:53,ok_read
29891,2020-11-16 01:00:00,ok_delivered
58819,2020-11-16 01:00:00,ok_delivered
94772,2020-11-16 01:00:00,ok_delivered
63537,2020-11-16 01:00:00,ok_delivered
29616,2020-11-16 01:00:00,ok_delivered
54342,2020-11-16 01:00:00,ok_read
76911,2020-11-16 01:00:00,ok_delivered
36751,2020-11-16 01:00:00,ok_delivered
18258,2020-11-16 01:00:00,ok_delivered
21091,2020-11-16 01:00:00,ok_delivered
86790,2020-11-16 01:00:00,ok_delivered
23836,2020-11-16 01:00:00,ok_delivered
43840,2020-11-16 01:00:00,ok_delivered
16133,2020-11-16 01:00:00,ok_delivered
57732,2020-11-16 01:00:00,ok_delivered
38185,2020-11-16 01:00:00,ok_delivered
67067,2020-11-16 01:00:00,ok_delivered
33971,2020-11-20 08:40:28,ok_link_visited
30705,2020-11-16 01:00:00,ok_delivered
98289,2020-11-19 18:41:09,ok_read
53299,2020-11-16 01:00:00,ok_delivered
23323,2020-11-16 01:00:00,ok_delivered
21213,2020-11-16 01:00:00,ok_delivered
42811,2020-11-16 01:00:00,ok_delivered
25459,2020-11-17 21:48:51,ok_read
85797,2020-11-20 19:32:05,ok_link_visited
26777,2020-11-16 01:00:00,ok_delivered
58513,2020-11-16 01:00:00,ok_delivered
12668,2020-11-16 01:00:00,ok_delivered
79136,2020-11-16 19:47:47,ok_read
24377,2020-11-16 01:00:00,ok_delivered
13982,2020-11-16 01:00:00,ok_delivered
26319,2020-11-16 01:00:00,ok_delivered
22769,2020-11-16 01:00:00,ok_delivered
59309,2020-11-16 01:00:00,ok_delivered
43604,2020-11-16 01:00:00,ok_delivered
55956,2020-11-16 01:00:00,ok_delivered
91464,2020-11-16 01:00:00,ok_delivered
38370,2020-11-16 19:32:43,ok_read
67686,2020-11-22 15:14:54,ok_read
74247,2020-11-16 01:00:00,ok_delivered
75515,2020-11-16 01:00:00,ok_delivered
97480,2020-11-16 01:00:00,ok_delivered
38301,2020-11-16 01:00:00,ok_delivered
35396,2020-11-16 01:00:00,ok_delivered
12359,2020-11-16 01:00:00,ok_delivered
46285,2020-11-16 01:00:00,ok_delivered
17159,2020-11-18 19:31:47,ok_read
45213,2020-11-16 01:00:00,ok_delivered
90546,2020-11-16 01:00:00,ok_delivered
46033,2020-11-16 01:00:00,ok_delivered
31289,2020-11-16 01:00:00,ok_read
18033,2020-11-16 01:00:00,ok_read
66139,2020-11-16 01:00:00,ok_delivered
59158,2020-11-16 01:00:00,ok_delivered
50732,2020-11-16 01:00:00,ok_delivered
58455,2020-11-16 01:00:00,ok_delivered
18116,2020-11-16 01:00:00,ok_delivered
59718,2020-11-16 01:00:00,ok_delivered
33120,2020-11-16 01:00:00,ok_delivered
71725,2020-11-16 01:00:00,ok_delivered
77762,2020-11-18 16:53:58,ok_read
71877,2020-11-16 01:00:00,ok_delivered
80698,2020-11-16 01:00:00,ok_delivered
94200,2020-11-16 01:00:00,ok_delivered
88739,2020-11-16 01:00:00,ok_delivered
46089,2020-11-16 01:00:00,ok_delivered
34725,2020-11-16 01:00:00,ok_delivered
40338,2020-11-16 01:00:00,ok_delivered
38017,2020-11-16 01:00:00,ok_delivered
98149,2020-11-16 01:00:00,ok_delivered
27674,2020-11-16 01:00:00,ok_delivered
78351,2020-11-16 01:00:00,ok_delivered
44050,2020-11-16 01:00:00,ok_delivered
89093,2020-11-16 01:00:00,ok_delivered
61167,2020-11-16 01:00:00,ok_delivered
10058,2020-11-16 01:00:00,ok_delivered
12357,2020-11-16 01:00:00,ok_read
94328,2020-11-16 01:00:00,ok_delivered
88028,2020-11-16 01:00:00,ok_delivered
45901,2020-11-16 01:00:00,ok_delivered
38157,2020-11-16 01:00:00,ok_delivered
35664,2020-11-16 01:00:00,ok_delivered
38434,2020-11-16 01:00:00,ok_delivered
56717,2020-11-19 10:40:48,ok_read
33193,2020-11-16 01:00:00,ok_delivered
57753,2020-11-16 01:00:00,ok_delivered
27372,2020-11-20 10:41:31,ok_read
59161,2020-11-16 01:00:00,ok_link_visited
26566,2020-11-16 01:00:00,ok_delivered
69412,2020-11-19 00:39:07,ok_read
59619,2020-11-16 01:00:00,ok_delivered
22064,2020-11-19 11:43:49,ok_read
20265,2020-11-16 01:00:00,ok_delivered
61152,2020-11-16 01:00:00,ok_delivered
35280,2020-11-16 01:00:00,ok_delivered
17351,2020-11-16 01:00:00,ok_delivered
63271,2020-11-18 10:23:22,ok_read
87925,2020-11-20 08:30:45,ok_read
47501,2020-11-16 01:00:00,ok_delivered
52336,2020-11-16 01:00:00,ok_delivered
37993,2020-11-16 01:00:00,ok_delivered
87475,2020-11-16 01:00:00,ok_read
43081,2020-11-16 01:00:00,ok_delivered
87063,2020-11-16 01:00:00,ok_delivered
79200,2020-11-16 01:00:00,ok_delivered
68295,2020-11-16 01:00:00,ok_delivered
84937,2020-11-16 01:00:00,ok_delivered
55801,2020-11-16 01:00:00,ok_delivered
77266,2020-11-16 08:08:15,ok_read
22210,2020-11-16 01:00:00,ok_delivered
76530,2020-11-16 01:00:00,ok_read
33588,2020-11-16 01:00:00,ok_delivered
46644,2020-11-16 01:00:00,ok_delivered
46372,2020-11-16 01:00:00,ok_delivered
50435,2020-11-16 01:00:00,ok_delivered
25185,2020-11-16 01:00:00,ok_delivered
72340,2020-11-16 01:00:00,ok_delivered
65327,2020-11-16 01:00:00,ok_delivered
36552,2020-11-16 01:00:00,ok_delivered
60403,2020-11-16 01:00:00,ok_delivered
88361,2020-11-16 01:00:00,ok_delivered
71628,2020-11-16 01:00:00,ok_delivered
53390,2020-11-16 01:00:00,ok_delivered
34199,2020-11-16 01:00:00,ok_delivered
76291,2020-11-19 10:19:43,ok_read
93780,2020-11-22 09:37:18,ok_read
31125,2020-11-16 01:00:00,ok_read
77116,2020-11-22 18:15:13,ok_read
37984,2020-11-16 01:00:00,ok_delivered
97719,2020-11-16 17:21:18,ok_read
50215,2020-11-16 01:00:00,ok_delivered
45115,2020-11-16 01:00:00,ok_delivered
27784,2020-11-16 01:00:00,ok_read
91676,2020-11-16 01:00:00,ok_delivered
27107,2020-11-16 01:00:00,ok_read
95418,2020-11-16 01:00:00,ok_delivered
33432,2020-11-16 01:00:00,ok_delivered
62731,2020-11-16 01:00:00,ok_delivered
94265,2020-11-16 01:00:00,ok_delivered
78886,2020-11-16 01:00:00,ok_delivered
95688,2020-11-16 01:00:00,ok_delivered
88280,2020-11-16 01:00:00,ok_delivered
66154,2020-11-16 01:00:00,ok_delivered
14029,2020-11-16 01:00:00,ok_read
90950,2020-11-16 01:00:00,ok_delivered
21918,2020-11-16 01:00:00,ok_delivered
56284,2020-11-16 01:00:00,ok_delivered
69005,2020-11-16 01:00:00,ok_delivered
40867,2020-11-17 11:48:11,ok_read
43029,2020-11-16 01:00:00,ok_delivered
49694,2020-11-16 01:00:00,ok_delivered
60675,2020-11-16 01:00:00,ok_delivered
66118,2020-11-16 01:00:00,ok_delivered
24073,2020-11-16 08:13:45,ok_read
27713,2020-11-16 01:00:00,ok_delivered
21817,2020-11-16 01:00:00,ok_delivered
98194,2020-11-16 01:00:00,ok_delivered
85556,2020-11-16 01:00:00,ok_delivered
89077,2020-11-16 01:00:00,ok_delivered
59523,2020-11-19 11:27:06,ok_read
72529,2020-11-16 01:00:00,ok_delivered
61028,2020-11-16 01:00:00,ok_delivered
45592,2020-11-16 01:00:00,ok_delivered
48762,2020-11-16 01:00:00,ok_delivered
19288,2020-11-22 02:20:02,ok_read
66306,2020-11-16 01:00:00,ok_delivered
70313,2020-11-16 01:00:00,ok_delivered
10923,2020-11-16 01:00:00,ok_delivered
58483,2020-11-16 01:00:00,ok_delivered
44290,2020-11-16 03:29:32,ok_read
18712,2020-11-16 01:00:00,ok_delivered
69128,2020-11-16 01:00:00,ok_delivered
90821,2020-11-16 01:00:00,ok_delivered
41349,2020-11-16 01:00:00,ok_delivered
36525,2020-11-16 01:00:00,ok_link_visited
76474,2020-11-20 16:20:54,ok_link_visited
76684,2020-11-16 01:00:00,ok_delivered
13594,2020-11-16 01:00:00,ok_delivered
23533,2020-11-16 01:00:00,ok_delivered
86331,2020-11-16 01:00:00,ok_delivered
31975,2020-11-16 01:00:00,ok_delivered
39459,2020-11-16 01:00:00,ok_delivered
56446,2020-11-16 17:35:15,ok_link_visited
51584,2020-11-16 01:00:00,ok_delivered
37295,2020-11-16 01:00:00,ok_delivered
94782,2020-11-16 01:00:00,ok_delivered
64475,2020-11-16 01:00:00,ok_delivered
36686,2020-11-16 01:00:00,ok_delivered
58759,2020-11-21 16:17:06,ok_read
28507,2020-11-16 01:00:00,ok_delivered
51379,2020-11-16 01:00:00,ok_delivered
57321,2020-11-16 01:00:00,ok_delivered
15917,2020-11-16 01:00:00,ok_delivered
66180,2020-11-16 01:00:00,ok_delivered
90320,2020-11-19 09:15:04,ok_link_visited
63853,2020-11-16 01:00:00,ok_delivered
91887,2020-11-16 01:00:00,ok_delivered
65777,2020-11-16 01:00:00,ok_delivered
67919,2020-11-19 18:48:12,ok_read
27763,2020-11-16 01:00:00,ok_delivered
53030,2020-11-16 01:00:00,ok_delivered
71214,2020-11-16 01:00:00,ok_delivered
66137,2020-11-16 01:00:00,ok_delivered
19123,2020-11-16 01:00:00,ok_delivered
72639,2020-11-16 01:00:00,ok_delivered
77229,2020-11-16 01:00:00,ok_delivered
25196,2020-11-16 01:00:00,ok_delivered
79103,2020-11-16 01:00:00,ok_delivered
51960,2020-11-16 01:00:00,ok_delivered
51220,2020-11-19 17:51:40,ok_read
60996,2020-11-16 01:00:00,ok_delivered
23158,2020-11-19 10:23:46,ok_read
82036,2020-11-16 01:00:00,ok_delivered
64594,2020-11-16 01:00:00,ok_delivered
82632,2020-11-19 19:22:57,ok_link_visited
69383,2020-11-16 01:00:00,ok_delivered
13165,2020-11-16 01:00:00,ok_read
88215,2020-11-16 01:00:00,ok_delivered
23194,2020-11-16 01:00:00,ok_delivered
34928,2020-11-16 01:00:00,ok_delivered
83587,2020-11-16 01:00:00,ok_delivered
98417,2020-11-16 01:00:00,ok_delivered
98013,2020-11-16 01:00:00,ok_delivered
56897,2020-11-16 01:00:00,ok_delivered
41937,2020-11-16 01:00:00,ok_delivered
92697,2020-11-16 16:35:08,ok_read
48136,2020-11-16 01:00:00,ok_delivered
55229,2020-11-16 01:00:00,ok_delivered
63033,2020-11-16 01:00:00,ok_delivered
96853,2020-11-16 01:00:00,ok_delivered
73731,2020-11-16 01:00:00,ok_delivered
87929,2020-11-16 01:00:00,ok_delivered
51710,2020-11-16 01:00:00,ok_delivered
89926,2020-11-16 01:00:00,ok_delivered
97878,2020-11-16 01:00:00,ok_delivered
29262,2020-11-16 01:00:00,ok_delivered
59586,2020-11-16 01:00:00,ok_delivered
14789,2020-11-16 01:00:00,ok_delivered
62636,2020-11-17 18:10:11,ok_read
59284,2020-11-16 01:00:00,ok_delivered
42518,2020-11-16 01:00:00,ok_delivered
67195,2020-11-16 01:00:00,ok_delivered
21560,2020-11-16 01:00:00,ok_delivered
52305,2020-11-16 01:00:00,ok_delivered
48535,2020-11-19 16:09:43,ok_read
99516,2020-11-16 01:00:00,ok_delivered
26622,2020-11-16 01:00:00,ok_delivered
60393,2020-11-16 01:00:00,ok_delivered
20225,2020-11-16 01:00:00,ok_read
25432,2020-11-16 01:00:00,ok_delivered
76894,2020-11-16 01:00:00,ok_delivered
59390,2020-11-16 01:00:00,ok_delivered
28150,2020-11-16 01:00:00,ok_delivered
88158,2020-11-16 01:00:00,ok_delivered
54890,2020-11-16 10:04:35,ok_read
15770,2020-11-16 01:00:00,ok_delivered
28237,2020-11-16 01:00:00,ok_delivered
46501,2020-11-16 01:00:00,ok_delivered
63818,2020-11-16 01:00:00,ok_delivered
68746,2020-11-16 08:23:01,ok_read
49757,2020-11-16 01:00:00,ok_delivered
43017,2020-11-16 01:00:00,ok_delivered
96338,2020-11-16 01:00:00,ok_delivered
40984,2020-11-16 01:00:00,ok_delivered
72440,2020-11-16 01:00:00,ok_read
72037,2020-11-16 01:00:00,ok_delivered
18039,2020-11-16 01:00:00,ok_delivered
39139,2020-11-16 01:00:00,ok_delivered
83652,2020-11-16 01:00:00,ok_delivered
92510,2020-11-16 01:00:00,ok_delivered
69512,2020-11-16 01:00:00,ok_delivered
93650,2020-11-16 01:00:00,ok_delivered
39736,2020-11-16 01:00:00,ok_delivered
35256,2020-11-16 01:00:00,ok_read
98061,2020-11-16 01:00:00,ok_read
15858,2020-11-16 01:00:00,ok_delivered
30275,2020-11-16 01:00:00,ok_delivered
29827,2020-11-16 01:00:00,ok_delivered
20453,2020-11-16 01:00:00,ok_delivered
11396,2020-11-16 01:00:00,ok_delivered
83791,2020-11-16 01:00:00,ok_delivered
69222,2020-11-16 01:00:00,ok_delivered
61702,2020-11-16 01:00:00,ok_delivered
74161,2020-11-16 01:00:00,ok_delivered
69261,2020-11-16 01:00:00,ok_delivered
55052,2020-11-16 01:00:00,ok_delivered
59257,2020-11-16 01:00:00,ok_delivered
76615,2020-11-16 01:00:00,ok_delivered
11900,2020-11-16 01:00:00,ok_read
17981,2020-11-16 01:00:00,ok_delivered
29761,2020-11-16 01:00:00,ok_read
34992,2020-11-16 01:00:00,ok_delivered
22614,2020-11-16 01:00:00,ok_delivered
19803,2020-11-16 01:00:00,ok_delivered
86287,2020-11-16 01:00:00,ok_delivered
79512,2020-11-16 01:00:00,ok_delivered
90997,2020-11-16 01:00:00,ok_delivered
29563,2020-11-16 01:00:00,ok_delivered
79411,2020-11-22 11:26:11,ok_read
76888,2020-11-16 01:00:00,ok_read
98190,2020-11-21 18:09:42,ok_read
41943,2020-11-16 01:00:00,ok_delivered
11611,2020-11-16 01:00:00,ok_delivered
35189,2020-11-16 01:00:00,ok_delivered
97084,2020-11-16 01:00:00,ok_read
11275,2020-11-16 01:00:00,ok_delivered
95863,2020-11-16 01:00:00,ok_link_visited
10316,2020-11-16 01:00:00,ok_delivered
23771,2020-11-16 01:00:00,ok_delivered
52962,2020-11-16 01:00:00,ok_delivered
49932,2020-11-16 01:00:00,ok_delivered
52811,2020-11-16 01:00:00,ok_delivered
13999,2020-11-16 01:00:00,ok_delivered
95019,2020-11-16 15:22:24,ok_link_visited
45775,2020-11-16 01:00:00,ok_read
