user_id,time,email_status
50377,2020-10-24 08:45:53,ok_delivered
13538,2020-10-23 05:14:40,ok_read
24374,2020-10-22 07:44:20,ok_link_visited
69514,2020-10-19 09:17:01,ok_read
27345,2020-10-19 03:38:55,ok_delivered
13720,2020-10-25 01:40:00,ok_delivered
46604,2020-10-22 00:25:24,ok_delivered
24951,2020-10-20 17:23:44,ok_read
48763,2020-10-23 00:43:29,ok_read
94254,2020-10-22 09:36:44,ok_link_visited
21213,2020-10-22 13:31:20,ok_read
46338,2020-10-21 11:20:31,ok_delivered
33145,2020-10-21 18:54:00,ok_read
28007,2020-10-25 08:48:49,ok_delivered
37765,2020-10-24 14:33:18,ok_delivered
59653,2020-10-19 03:25:04,ok_delivered
40925,2020-10-23 22:08:42,ok_delivered
38953,2020-10-21 03:55:16,ok_delivered
87468,2020-10-23 16:44:30,ok_delivered
15653,2020-10-23 17:10:55,ok_delivered
96976,2020-10-24 02:26:28,ok_delivered
32226,2020-10-21 08:16:26,ok_delivered
10023,2020-10-21 22:47:52,ok_read
13434,2020-10-22 13:19:41,ok_delivered
85383,2020-10-22 08:59:49,ok_read
10935,2020-10-24 17:24:07,ok_delivered
64607,2020-10-20 22:07:29,ok_delivered
45680,2020-10-25 09:40:04,ok_read
70726,2020-10-20 09:20:14,ok_delivered
48988,2020-10-24 03:12:33,ok_delivered
44346,2020-10-22 04:00:50,ok_delivered
49667,2020-10-22 14:40:53,ok_read
95530,2020-10-20 16:20:18,ok_read
56813,2020-10-24 12:31:53,ok_delivered
44572,2020-10-19 00:57:11,ok_delivered
87941,2020-10-19 09:36:05,ok_delivered
91398,2020-10-21 12:23:15,ok_delivered
83486,2020-10-20 22:44:55,ok_delivered
68536,2020-10-23 04:41:04,ok_read
72883,2020-10-19 11:15:46,ok_read
22173,2020-10-22 06:51:07,ok_read
52601,2020-10-22 17:39:22,ok_delivered
35733,2020-10-24 18:51:04,ok_delivered
34268,2020-10-23 00:47:44,ok_delivered
99655,2020-10-21 07:49:16,ok_read
56469,2020-10-25 06:54:03,ok_read
46329,2020-10-25 15:46:20,ok_read
33832,2020-10-23 11:36:00,ok_delivered
94655,2020-10-24 22:59:33,ok_delivered
79863,2020-10-23 17:21:27,ok_delivered
16209,2020-10-20 03:43:38,ok_delivered
42290,2020-10-21 01:58:04,ok_delivered
88826,2020-10-24 01:06:25,ok_delivered
42554,2020-10-22 11:43:39,ok_delivered
78581,2020-10-24 05:49:31,ok_read
78409,2020-10-24 08:06:50,ok_delivered
20527,2020-10-22 18:12:13,ok_delivered
61925,2020-10-25 08:18:50,ok_delivered
15494,2020-10-25 20:41:32,ok_read
84528,2020-10-19 06:06:20,ok_delivered
59788,2020-10-21 11:07:45,ok_delivered
59513,2020-10-23 10:07:56,ok_delivered
38437,2020-10-20 12:07:23,ok_delivered
75793,2020-10-20 04:24:27,ok_read
52893,2020-10-22 13:27:42,ok_delivered
72790,2020-10-25 11:38:09,ok_delivered
99391,2020-10-20 21:49:01,ok_delivered
25117,2020-10-24 23:07:15,ok_delivered
21873,2020-10-22 02:55:53,ok_delivered
42987,2020-10-19 13:40:01,ok_read
20651,2020-10-19 18:35:00,ok_delivered
15126,2020-10-19 01:29:35,ok_delivered
41261,2020-10-21 04:26:05,ok_read
96873,2020-10-24 12:41:48,ok_delivered
24423,2020-10-23 10:51:39,ok_delivered
30137,2020-10-21 23:57:17,ok_read
79729,2020-10-25 07:43:42,ok_delivered
70495,2020-10-25 08:15:31,ok_delivered
14461,2020-10-25 21:05:29,ok_delivered
16684,2020-10-19 22:29:30,ok_delivered
14370,2020-10-23 11:42:57,ok_delivered
61626,2020-10-19 00:28:58,ok_delivered
25376,2020-10-22 16:12:39,ok_delivered
30795,2020-10-19 19:29:07,ok_delivered
61992,2020-10-25 14:07:35,ok_delivered
15936,2020-10-21 06:54:20,ok_delivered
21800,2020-10-24 11:22:10,ok_delivered
52468,2020-10-24 03:55:00,ok_delivered
19590,2020-10-20 00:45:44,ok_read
61590,2020-10-24 18:15:00,ok_delivered
92047,2020-10-19 05:49:25,ok_read
44537,2020-10-22 21:29:52,ok_delivered
43670,2020-10-25 02:45:22,ok_delivered
24836,2020-10-22 08:44:33,ok_delivered
67396,2020-10-24 16:48:52,ok_delivered
95650,2020-10-25 12:49:40,ok_link_visited
45944,2020-10-21 07:02:49,ok_delivered
12982,2020-10-25 17:27:03,ok_delivered
97012,2020-10-19 18:59:19,ok_delivered
94698,2020-10-25 20:42:57,ok_delivered
80259,2020-10-22 08:57:52,ok_delivered
90622,2020-10-22 04:08:32,ok_delivered
26649,2020-10-23 02:37:32,ok_delivered
82914,2020-10-19 14:50:20,ok_read
87485,2020-10-19 08:54:49,ok_delivered
15349,2020-10-24 03:31:23,ok_delivered
37879,2020-10-25 04:44:18,ok_delivered
23643,2020-10-19 01:13:08,ok_delivered
61223,2020-10-24 19:29:12,ok_read
50550,2020-10-25 14:00:56,ok_delivered
87578,2020-10-21 07:04:56,ok_delivered
82346,2020-10-24 13:35:44,ok_delivered
81104,2020-10-22 13:37:58,ok_read
86028,2020-10-19 17:08:03,ok_link_visited
92637,2020-10-24 01:23:32,ok_delivered
26380,2020-10-22 00:52:27,ok_delivered
59444,2020-10-22 07:12:56,ok_delivered
93838,2020-10-22 05:39:57,ok_delivered
83712,2020-10-22 08:11:19,ok_delivered
48528,2020-10-22 14:29:50,ok_delivered
25579,2020-10-25 11:26:50,ok_delivered
93868,2020-10-20 00:52:25,ok_read
78201,2020-10-23 01:46:06,ok_delivered
46528,2020-10-19 21:39:39,ok_delivered
62352,2020-10-23 20:58:01,ok_delivered
73853,2020-10-21 17:57:36,ok_delivered
17326,2020-10-25 17:06:18,ok_read
37212,2020-10-19 10:30:39,ok_delivered
39660,2020-10-22 18:29:56,ok_delivered
69481,2020-10-24 02:40:58,ok_read
26331,2020-10-22 19:07:11,ok_delivered
87817,2020-10-21 03:36:23,ok_delivered
70396,2020-10-21 00:08:43,ok_delivered
72841,2020-10-21 19:41:21,ok_delivered
98878,2020-10-25 19:14:13,ok_delivered
38587,2020-10-22 10:56:04,ok_delivered
21254,2020-10-21 07:01:14,ok_read
32674,2020-10-23 11:28:32,ok_delivered
21973,2020-10-25 20:39:49,ok_link_visited
47919,2020-10-19 21:52:38,ok_delivered
61962,2020-10-21 05:31:41,ok_delivered
20294,2020-10-21 04:03:09,ok_delivered
85752,2020-10-22 03:44:40,ok_delivered
38652,2020-10-23 12:04:13,ok_read
48088,2020-10-19 10:41:36,ok_delivered
42074,2020-10-24 22:09:55,ok_delivered
86304,2020-10-24 13:30:35,ok_delivered
26849,2020-10-25 16:49:20,ok_delivered
30916,2020-10-25 19:14:09,ok_read
83838,2020-10-20 12:06:45,ok_delivered
51198,2020-10-24 23:32:31,ok_read
58934,2020-10-24 15:40:38,ok_delivered
25621,2020-10-21 10:41:23,ok_delivered
94587,2020-10-25 11:18:50,ok_read
63536,2020-10-25 19:17:40,ok_delivered
94870,2020-10-25 00:37:09,ok_delivered
31294,2020-10-20 09:43:58,ok_delivered
43184,2020-10-20 03:09:28,ok_delivered
84833,2020-10-25 16:40:24,ok_read
49544,2020-10-20 21:22:26,ok_delivered
42230,2020-10-22 22:31:16,ok_delivered
15019,2020-10-25 05:43:17,ok_delivered
17424,2020-10-23 22:45:47,ok_delivered
34354,2020-10-19 02:32:53,ok_delivered
81037,2020-10-24 01:11:36,ok_read
80699,2020-10-20 05:41:05,ok_delivered
58574,2020-10-21 00:27:20,ok_delivered
66795,2020-10-24 14:52:49,ok_read
15067,2020-10-23 10:27:26,ok_read
36357,2020-10-21 18:28:01,ok_delivered
29133,2020-10-24 00:31:14,ok_delivered
66947,2020-10-22 11:37:03,ok_read
20552,2020-10-22 03:22:09,ok_delivered
83992,2020-10-23 12:05:39,ok_delivered
38805,2020-10-21 20:11:58,ok_delivered
26719,2020-10-20 14:17:20,ok_delivered
19595,2020-10-22 05:18:43,ok_delivered
27166,2020-10-20 02:48:40,ok_delivered
88994,2020-10-24 11:42:07,ok_delivered
40831,2020-10-23 08:16:32,ok_delivered
99492,2020-10-24 04:41:11,ok_read
99570,2020-10-23 12:10:42,ok_delivered
81345,2020-10-24 10:20:55,ok_delivered
30327,2020-10-20 12:46:40,ok_link_visited
73614,2020-10-21 05:56:50,ok_delivered
21772,2020-10-23 10:30:30,ok_delivered
59838,2020-10-24 15:37:10,ok_delivered
65151,2020-10-20 12:52:38,ok_delivered
53900,2020-10-22 15:34:17,ok_delivered
70548,2020-10-25 19:13:55,ok_delivered
49240,2020-10-25 01:26:10,ok_delivered
44630,2020-10-24 20:24:32,ok_delivered
47441,2020-10-19 10:49:34,ok_delivered
74081,2020-10-24 12:56:08,ok_delivered
76814,2020-10-24 17:33:15,ok_delivered
41425,2020-10-24 06:35:42,ok_delivered
36104,2020-10-25 04:24:00,ok_read
67571,2020-10-21 12:57:31,ok_delivered
49249,2020-10-24 09:41:54,ok_delivered
76615,2020-10-24 11:33:24,ok_delivered
22636,2020-10-25 07:45:48,ok_read
96992,2020-10-24 13:40:26,ok_delivered
57843,2020-10-20 10:59:51,ok_read
92510,2020-10-25 05:35:51,ok_delivered
98872,2020-10-20 23:19:58,ok_delivered
14359,2020-10-22 19:00:17,ok_read
38022,2020-10-22 23:14:28,ok_delivered
52637,2020-10-21 05:51:11,ok_delivered
43971,2020-10-23 10:01:44,ok_delivered
89832,2020-10-24 07:33:19,ok_delivered
20069,2020-10-22 05:00:39,ok_delivered
64201,2020-10-22 11:02:23,ok_delivered
71171,2020-10-19 20:58:27,ok_read
64127,2020-10-21 06:15:42,ok_delivered
36001,2020-10-19 23:39:37,ok_link_visited
49699,2020-10-24 08:20:51,ok_read
16624,2020-10-20 07:54:19,ok_delivered
30965,2020-10-24 20:57:15,ok_delivered
78837,2020-10-19 20:53:20,ok_delivered
10716,2020-10-21 08:51:59,ok_delivered
86020,2020-10-19 11:25:49,ok_delivered
94931,2020-10-19 05:29:19,ok_delivered
66145,2020-10-22 09:33:31,ok_delivered
68139,2020-10-22 08:08:41,ok_delivered
73947,2020-10-19 22:57:40,ok_delivered
11727,2020-10-25 22:31:01,ok_read
92367,2020-10-19 05:53:21,ok_read
11356,2020-10-20 19:51:06,ok_delivered
33590,2020-10-25 02:25:49,ok_delivered
14488,2020-10-22 02:49:48,ok_delivered
42151,2020-10-19 06:33:44,ok_read
89380,2020-10-23 13:33:47,ok_delivered
58118,2020-10-25 12:23:27,ok_delivered
38331,2020-10-23 14:04:40,ok_delivered
78371,2020-10-22 09:34:39,ok_delivered
60012,2020-10-20 03:02:31,ok_delivered
69463,2020-10-23 07:05:58,ok_read
33286,2020-10-20 10:49:15,ok_delivered
21617,2020-10-22 10:54:00,ok_delivered
28939,2020-10-23 16:12:50,ok_delivered
93927,2020-10-22 13:49:21,ok_delivered
30157,2020-10-23 12:12:37,ok_delivered
99299,2020-10-20 02:03:41,ok_delivered
63946,2020-10-24 08:38:30,ok_delivered
32629,2020-10-21 08:26:02,ok_delivered
12598,2020-10-23 00:43:32,ok_delivered
87247,2020-10-21 21:04:48,ok_delivered
11792,2020-10-23 04:58:36,ok_delivered
59830,2020-10-21 08:02:08,ok_delivered
28863,2020-10-20 21:14:37,ok_delivered
28732,2020-10-22 08:24:21,ok_delivered
27815,2020-10-25 05:32:38,ok_delivered
29434,2020-10-25 19:56:00,ok_delivered
46456,2020-10-23 09:47:55,ok_delivered
46610,2020-10-22 16:03:36,ok_link_visited
36481,2020-10-19 08:49:47,ok_delivered
28093,2020-10-19 14:34:33,ok_read
16266,2020-10-20 02:53:38,ok_delivered
31080,2020-10-19 16:14:27,ok_delivered
57158,2020-10-25 07:01:33,ok_delivered
46780,2020-10-23 23:53:50,ok_read
31345,2020-10-23 01:31:25,ok_read
57613,2020-10-20 23:49:46,ok_delivered
20698,2020-10-20 21:06:36,ok_delivered
38156,2020-10-24 15:58:39,ok_read
61576,2020-10-20 13:33:46,ok_delivered
57203,2020-10-24 12:43:02,ok_delivered
78408,2020-10-21 12:42:44,ok_read
49906,2020-10-20 21:37:54,ok_read
54729,2020-10-19 01:31:48,ok_delivered
43767,2020-10-23 00:06:22,ok_delivered
45335,2020-10-19 16:47:52,ok_delivered
22722,2020-10-24 07:25:26,ok_delivered
19353,2020-10-23 22:04:28,ok_delivered
23169,2020-10-24 14:28:49,ok_delivered
29185,2020-10-21 09:55:05,ok_read
95776,2020-10-21 13:12:32,ok_delivered
80559,2020-10-20 23:34:41,ok_read
86207,2020-10-23 01:09:20,ok_delivered
62896,2020-10-22 17:19:13,ok_delivered
14320,2020-10-23 05:26:35,ok_delivered
49965,2020-10-19 20:09:54,ok_delivered
54606,2020-10-20 21:12:38,ok_read
22396,2020-10-22 00:54:32,ok_delivered
53289,2020-10-19 21:23:13,ok_link_visited
15729,2020-10-24 17:04:10,ok_read
45612,2020-10-25 06:21:35,ok_read
69641,2020-10-25 16:33:52,ok_delivered
67946,2020-10-19 15:35:52,ok_delivered
86746,2020-10-23 01:26:13,ok_delivered
56414,2020-10-20 03:17:33,ok_delivered
29903,2020-10-19 23:40:51,ok_delivered
58707,2020-10-21 15:34:31,ok_read
34173,2020-10-22 10:27:57,ok_delivered
99406,2020-10-23 05:58:16,ok_delivered
33332,2020-10-25 15:55:08,ok_delivered
60298,2020-10-20 13:36:38,ok_delivered
34790,2020-10-21 23:59:19,ok_read
75117,2020-10-21 06:40:01,ok_delivered
14841,2020-10-21 20:36:48,ok_delivered
99785,2020-10-20 19:40:25,ok_read
41990,2020-10-24 20:20:41,ok_delivered
45423,2020-10-19 12:32:18,ok_delivered
63159,2020-10-20 15:34:38,ok_delivered
91592,2020-10-25 06:08:04,ok_read
66416,2020-10-23 10:03:28,ok_delivered
56626,2020-10-20 19:13:54,ok_delivered
92624,2020-10-25 17:00:17,ok_delivered
22785,2020-10-22 23:47:35,ok_delivered
87613,2020-10-19 13:56:59,ok_delivered
31528,2020-10-19 00:39:14,ok_read
74762,2020-10-21 16:08:29,ok_delivered
94505,2020-10-25 03:09:55,ok_delivered
74704,2020-10-23 06:03:27,ok_read
82374,2020-10-20 08:29:49,ok_delivered
43561,2020-10-19 03:26:16,ok_delivered
98387,2020-10-25 08:01:13,ok_delivered
59875,2020-10-19 00:25:31,ok_delivered
89510,2020-10-22 10:46:06,ok_delivered
31775,2020-10-20 10:13:56,ok_delivered
42217,2020-10-25 15:28:31,ok_delivered
73201,2020-10-21 11:57:39,ok_delivered
49940,2020-10-19 22:13:21,ok_delivered
34985,2020-10-25 16:46:52,ok_delivered
38048,2020-10-21 00:25:23,ok_delivered
58397,2020-10-23 09:59:54,ok_delivered
58823,2020-10-20 06:25:33,ok_read
40456,2020-10-19 21:30:27,ok_delivered
17467,2020-10-24 17:34:12,ok_read
21599,2020-10-25 05:45:33,ok_delivered
24178,2020-10-19 23:16:44,ok_delivered
24672,2020-10-19 15:21:07,ok_read
47537,2020-10-24 15:46:49,ok_delivered
42438,2020-10-22 00:25:37,ok_delivered
94658,2020-10-23 09:52:43,ok_delivered
98578,2020-10-23 10:10:11,ok_delivered
57734,2020-10-25 16:41:17,ok_delivered
99855,2020-10-20 21:58:05,ok_delivered
91020,2020-10-25 17:08:46,ok_delivered
62580,2020-10-21 21:44:51,ok_delivered
53002,2020-10-22 05:16:57,ok_delivered
90335,2020-10-20 08:24:55,ok_delivered
33426,2020-10-20 17:06:16,ok_delivered
96598,2020-10-24 04:02:31,ok_delivered
40485,2020-10-20 13:18:40,ok_link_visited
74795,2020-10-20 17:18:12,ok_delivered
75888,2020-10-24 22:31:48,ok_delivered
80293,2020-10-25 11:42:30,ok_read
11776,2020-10-20 17:19:00,ok_delivered
37624,2020-10-23 18:36:03,ok_delivered
80189,2020-10-23 05:09:51,ok_delivered
11461,2020-10-23 19:15:08,ok_delivered
18671,2020-10-24 18:11:33,ok_delivered
79333,2020-10-22 16:44:12,ok_delivered
56380,2020-10-23 01:36:12,ok_delivered
30783,2020-10-24 10:02:34,ok_delivered
31632,2020-10-25 14:53:04,ok_delivered
71085,2020-10-24 08:53:21,ok_delivered
99222,2020-10-22 12:09:23,ok_delivered
96192,2020-10-20 00:51:22,ok_delivered
13255,2020-10-21 18:58:14,ok_delivered
63884,2020-10-24 17:07:26,ok_delivered
89683,2020-10-21 22:15:35,ok_delivered
42292,2020-10-21 16:04:13,ok_delivered
89916,2020-10-19 23:28:03,ok_delivered
87919,2020-10-20 18:27:41,ok_delivered
64108,2020-10-22 17:47:20,ok_delivered
43091,2020-10-22 01:52:41,ok_delivered
64819,2020-10-22 04:46:38,ok_read
84423,2020-10-21 13:49:14,ok_delivered
19372,2020-10-24 02:55:56,ok_delivered
88990,2020-10-21 23:18:14,ok_delivered
56499,2020-10-22 09:10:00,ok_delivered
81630,2020-10-23 05:59:51,ok_read
72060,2020-10-22 22:18:39,ok_delivered
35591,2020-10-23 09:11:40,ok_delivered
63906,2020-10-22 14:52:28,ok_delivered
45806,2020-10-22 01:36:38,ok_read
39384,2020-10-20 13:55:27,ok_delivered
32769,2020-10-22 08:15:45,ok_read
31647,2020-10-19 04:06:15,ok_delivered
54982,2020-10-20 21:57:57,ok_delivered
46127,2020-10-20 17:25:51,ok_read
93239,2020-10-25 03:22:38,ok_delivered
72760,2020-10-21 19:12:54,ok_delivered
58785,2020-10-19 05:00:25,ok_delivered
24276,2020-10-21 04:26:23,ok_delivered
50492,2020-10-19 10:46:55,ok_read
76643,2020-10-25 06:09:34,ok_delivered
24421,2020-10-21 06:34:29,ok_read
23571,2020-10-25 22:38:48,ok_delivered
41236,2020-10-19 12:36:51,ok_delivered
38032,2020-10-19 04:04:05,ok_read
27048,2020-10-21 00:45:50,ok_delivered
90315,2020-10-25 23:26:52,ok_read
60520,2020-10-21 06:43:13,ok_delivered
24110,2020-10-24 17:23:01,ok_read
64061,2020-10-23 02:25:01,ok_delivered
16300,2020-10-23 08:54:38,ok_delivered
70406,2020-10-21 16:59:37,ok_read
48307,2020-10-20 08:43:32,ok_delivered
76994,2020-10-22 14:02:00,ok_delivered
35813,2020-10-24 02:23:35,ok_delivered
88878,2020-10-21 15:38:06,ok_delivered
29017,2020-10-21 08:53:52,ok_delivered
58690,2020-10-19 04:35:01,ok_delivered
67453,2020-10-21 06:19:11,ok_delivered
24214,2020-10-23 01:39:36,ok_read
25172,2020-10-25 17:54:36,ok_delivered
75655,2020-10-25 03:40:09,ok_read
50320,2020-10-25 20:45:18,ok_delivered
21240,2020-10-20 10:44:44,ok_delivered
46860,2020-10-22 22:01:30,ok_delivered
90037,2020-10-22 09:44:41,ok_delivered
35534,2020-10-22 04:24:09,ok_read
23927,2020-10-19 13:56:20,ok_delivered
98319,2020-10-20 16:14:23,ok_delivered
69232,2020-10-19 21:05:52,ok_read
79510,2020-10-24 07:07:31,ok_read
48525,2020-10-20 11:14:22,ok_read
64274,2020-10-19 17:57:47,ok_delivered
53864,2020-10-19 17:05:41,ok_delivered
39958,2020-10-21 06:37:35,ok_delivered
44922,2020-10-21 19:35:01,ok_read
59843,2020-10-20 14:50:57,ok_delivered
52982,2020-10-21 10:40:53,ok_delivered
75207,2020-10-22 05:57:56,ok_delivered
79929,2020-10-24 18:34:33,ok_delivered
37309,2020-10-25 15:55:30,ok_delivered
72071,2020-10-23 18:03:50,ok_delivered
75215,2020-10-20 15:24:57,ok_delivered
38740,2020-10-21 06:59:17,ok_delivered
10705,2020-10-20 01:29:08,ok_read
15505,2020-10-22 18:50:59,ok_read
92739,2020-10-24 13:12:54,ok_read
24560,2020-10-23 15:15:35,ok_read
17883,2020-10-21 07:48:07,ok_delivered
80402,2020-10-21 14:23:27,ok_delivered
20640,2020-10-25 21:33:32,ok_delivered
61697,2020-10-23 01:49:46,ok_delivered
60686,2020-10-24 05:34:46,ok_delivered
14404,2020-10-20 05:01:25,ok_delivered
85791,2020-10-22 09:44:54,ok_delivered
31321,2020-10-21 10:25:10,ok_delivered
76237,2020-10-22 17:50:03,ok_delivered
16038,2020-10-21 18:57:27,ok_delivered
60283,2020-10-21 16:15:51,ok_delivered
87408,2020-10-19 10:10:07,ok_read
98393,2020-10-20 09:12:33,ok_delivered
18194,2020-10-24 22:54:24,ok_delivered
81857,2020-10-19 19:58:18,ok_link_visited
62165,2020-10-20 00:40:29,ok_read
66514,2020-10-21 10:37:07,ok_delivered
71239,2020-10-22 09:00:59,ok_delivered
82272,2020-10-20 21:49:39,ok_read
34766,2020-10-20 06:31:59,ok_read
18641,2020-10-23 09:46:55,ok_delivered
43205,2020-10-19 05:05:21,ok_delivered
30084,2020-10-21 20:53:13,ok_delivered
79505,2020-10-25 23:45:01,ok_delivered
62063,2020-10-22 13:14:57,ok_delivered
30644,2020-10-22 09:52:43,ok_delivered
52756,2020-10-25 11:15:33,ok_delivered
83240,2020-10-20 19:30:30,ok_delivered
17576,2020-10-23 06:16:11,ok_read
38028,2020-10-23 12:30:53,ok_delivered
13656,2020-10-23 10:18:42,ok_delivered
69446,2020-10-25 18:38:27,ok_delivered
87614,2020-10-24 20:18:29,ok_delivered
65529,2020-10-24 11:39:58,ok_delivered
38167,2020-10-19 12:13:10,ok_read
92222,2020-10-24 13:20:21,ok_read
18519,2020-10-25 16:38:25,ok_delivered
98003,2020-10-24 14:16:16,ok_delivered
94332,2020-10-23 04:57:25,ok_delivered
85098,2020-10-20 05:57:06,ok_delivered
19703,2020-10-23 03:32:16,ok_read
97776,2020-10-23 08:38:44,ok_delivered
18645,2020-10-22 06:48:22,ok_delivered
93920,2020-10-20 02:09:39,ok_delivered
86151,2020-10-25 00:55:02,ok_delivered
50985,2020-10-21 15:30:40,ok_read
83964,2020-10-23 21:00:22,ok_delivered
77443,2020-10-20 14:20:26,ok_delivered
53694,2020-10-25 07:06:47,ok_read
75331,2020-10-24 20:15:30,ok_read
53166,2020-10-22 16:49:26,ok_delivered
45771,2020-10-22 02:57:06,ok_delivered
81758,2020-10-23 01:27:06,ok_delivered
77949,2020-10-24 22:18:27,ok_delivered
36162,2020-10-20 16:13:18,ok_delivered
25432,2020-10-21 05:11:48,ok_delivered
37671,2020-10-22 07:56:27,ok_delivered
68665,2020-10-21 11:36:18,ok_delivered
38454,2020-10-20 01:16:11,ok_delivered
76889,2020-10-25 11:44:22,ok_delivered
73760,2020-10-22 13:48:45,ok_read
26524,2020-10-23 04:49:25,ok_delivered
26294,2020-10-19 22:08:13,ok_delivered
82543,2020-10-23 16:56:10,ok_delivered
72214,2020-10-20 04:49:11,ok_delivered
15035,2020-10-25 02:19:03,ok_delivered
40891,2020-10-24 10:35:31,ok_delivered
72768,2020-10-22 01:22:09,ok_delivered
94137,2020-10-20 19:57:17,ok_read
15454,2020-10-24 03:43:52,ok_delivered
32311,2020-10-19 19:57:09,ok_delivered
86010,2020-10-25 13:11:23,ok_delivered
69871,2020-10-19 20:14:15,ok_delivered
18223,2020-10-19 06:34:27,ok_delivered
23719,2020-10-19 08:28:53,ok_delivered
65987,2020-10-19 23:55:58,ok_delivered
45863,2020-10-23 21:38:30,ok_delivered
17926,2020-10-19 05:52:54,ok_read
